Sale Date,Brand,Model,Country,Price,Sales,Odometer
2023-03-28,Tesla,Model 3,Poland,55485,1110,46288
2023-03-29,BMW,X5,Germany,76766,1533,54233
2023-03-29,Mercedes,A-Class,Poland,59124,2196,74099
2023-03-30,BMW,X5,Poland,55970,2103,55309
2023-03-30,Toyota,Corolla,Japan,28567,3275,109286
2023-03-30,Audi,A3,Spain,73293,2554,132352
2023-03-31,Volkswagen,Tiguan,Spain,20706,2599,76922
2023-03-31,Tesla,Model S,Canada,69641,3581,9297
2023-03-31,Nissan,Micra,Poland,38595,4922,51129
2023-04-01,Toyota,RAV4,Japan,38857,1487,24579
2023-04-01,Audi,A3,France,39533,3088,17012
2023-04-01,Toyota,Yaris,Poland,33271,1823,25193
2023-04-02,Mercedes,GLE,Canada,84344,2751,19200
2023-04-02,Tesla,Model Y,USA,90594,516,42438
2023-04-03,Volkswagen,Tiguan,Germany,32450,1973,30525
2023-04-03,Audi,Q7,USA,84250,2812,143018
2023-04-03,Audi,A3,Canada,59866,4191,47269
2023-04-04,BMW,3 Series,Spain,59601,582,51132
2023-04-04,Volkswagen,Golf,Australia,37525,3382,50061
2023-04-04,BMW,3 Series,Canada,84356,3602,69379
2023-04-05,Toyota,Corolla,Canada,18748,2945,76114
2023-04-05,Hyundai,Santa Fe,Australia,19197,4396,46798
2023-04-05,Audi,A3,France,81113,1437,135811
2023-04-06,Hyundai,Santa Fe,Australia,26238,3710,100204
2023-04-06,Volkswagen,Polo,France,46152,921,67645
2023-04-07,BMW,5 Series,Australia,86252,4439,77762
2023-04-07,Honda,CR-V,Poland,29177,4340,114812
2023-04-07,Honda,Fit,Poland,30778,2403,107528
2023-04-08,Mercedes,GLE,Australia,75169,1249,39415
2023-04-08,Tesla,Model Y,UK,107415,543,60450
2023-04-08,BMW,X3,France,42071,4694,128639
2023-04-09,Mercedes,E-Class,France,47297,4663,50794
2023-04-09,Hyundai,i30,USA,17616,4223,113773
2023-04-09,Tesla,Model 3,USA,119279,1675,14355
2023-04-10,BMW,3 Series,Japan,60817,2277,42827
2023-04-10,Ford,Mustang,Italy,26643,835,30406
2023-04-11,Hyundai,Elantra,USA,20097,1459,59869
2023-04-11,Audi,Q5,Canada,54541,1621,53183
2023-04-11,Hyundai,i30,UK,31430,1568,12636
2023-04-12,Ford,Focus,Poland,19435,4279,77836
2023-04-12,Volkswagen,Passat,Spain,18965,1679,113930
2023-04-12,Volkswagen,Polo,UK,18500,549,30545
2023-04-13,Nissan,X-Trail,France,29291,1615,74468
2023-04-13,Audi,Q5,Japan,33567,2158,36627
2023-04-13,Hyundai,Elantra,Germany,28408,3315,38738
2023-04-14,Tesla,Model 3,France,115561,4858,63126
2023-04-14,Hyundai,Tucson,France,27667,4294,74126
2023-04-15,Nissan,Micra,UK,38669,3829,16036
2023-04-15,Ford,Fiesta,Spain,41645,2175,32188
2023-04-15,Ford,Fiesta,France,18838,4137,78673
2023-04-16,Volkswagen,Golf,Germany,20983,3515,111447
2023-04-16,Volkswagen,Tiguan,France,41612,4023,59664
2023-04-16,Volkswagen,Golf,USA,42766,2247,64469
2023-04-17,Hyundai,Elantra,France,17372,3496,29592
2023-04-17,Ford,Mustang,France,27643,2759,105554
2023-04-17,Nissan,Qashqai,Poland,31303,783,65332
2023-04-18,Hyundai,Tucson,USA,27219,1102,30939
2023-04-18,Toyota,Corolla,UK,22636,1300,63103
2023-04-19,BMW,5 Series,USA,82401,1993,55858
2023-04-19,Honda,Fit,Italy,30749,3391,115287
2023-04-19,Audi,Q7,Germany,66735,1322,108525
2023-04-20,Toyota,Camry,Spain,18888,2660,24654
2023-04-20,Tesla,Model S,Poland,114529,3098,39434
2023-04-20,Hyundai,Tucson,UK,18757,2614,32328
2023-04-21,Toyota,RAV4,France,20437,1580,49894
2023-04-21,Audi,Q7,UK,56998,4647,75524
2023-04-22,Mercedes,A-Class,Italy,51276,4179,74108
2023-04-22,Audi,A4,Italy,73050,708,10599
2023-04-22,Tesla,Model Y,Japan,100704,2076,32394
2023-04-23,Hyundai,Elantra,Canada,21972,4757,22206
2023-04-23,Mercedes,A-Class,France,64501,4453,128519
2023-04-23,Mercedes,GLE,UK,51659,1150,116287
2023-04-24,Honda,Fit,UK,31059,1667,9076
2023-04-24,Volkswagen,Tiguan,UK,48494,1855,37007
2023-04-24,Hyundai,Elantra,Germany,31186,1200,71038
2023-04-25,Honda,Accord,Italy,39209,2913,111243
2023-04-25,Toyota,RAV4,Japan,17870,3967,70138
2023-04-26,Ford,Mustang,Japan,25585,3827,60604
2023-04-26,Honda,Fit,France,19038,2485,39030
2023-04-26,Mercedes,A-Class,Italy,73208,3308,94482
2023-04-27,Toyota,Corolla,Spain,33717,1922,119761
2023-04-27,Volkswagen,Tiguan,Canada,24949,2705,62773
2023-04-27,Nissan,Juke,UK,16035,1520,108838
2023-04-28,Nissan,X-Trail,Australia,26952,3617,73071
2023-04-28,Nissan,Qashqai,France,28707,1526,22670
2023-04-28,Toyota,RAV4,Poland,32996,976,28810
2023-04-29,BMW,X5,Japan,50933,2447,29715
2023-04-29,BMW,X3,Italy,59031,2093,52707
2023-04-30,Ford,Focus,Canada,38538,756,36535
2023-04-30,Toyota,Yaris,Australia,39144,4614,13301
2023-04-30,Honda,Civic,Germany,38791,4850,91653
2023-05-01,Toyota,RAV4,Poland,29834,4992,41326
2023-05-01,Tesla,Model X,Italy,82548,3784,43720
2023-05-01,BMW,X5,Italy,72165,4822,66820
2023-05-02,Mercedes,GLE,Italy,59776,2770,46479
2023-05-02,Audi,Q5,UK,37662,2145,19542
2023-05-02,Toyota,RAV4,France,28355,3699,47586
2023-05-03,Ford,Fiesta,USA,42221,1481,64739
2023-05-03,Honda,Civic,Australia,28938,4158,90915
2023-05-04,Hyundai,Elantra,Canada,19406,4777,88394
2023-05-04,Toyota,RAV4,Australia,22098,2568,57919
2023-05-04,Honda,Fit,USA,25594,1647,38380
2023-05-05,Volkswagen,Golf,Australia,39172,2234,49508
2023-05-05,Audi,A4,Spain,73340,2310,58586
2023-05-05,Ford,Fiesta,Poland,43048,1841,84517
2023-05-06,Hyundai,Santa Fe,France,33866,2469,99161
2023-05-06,Mercedes,A-Class,France,96763,4137,143494
2023-05-06,Honda,Civic,Germany,22985,1092,29019
2023-05-07,Honda,Civic,UK,39846,3638,9509
2023-05-07,Honda,Accord,Poland,26904,2845,59551
2023-05-08,Toyota,Camry,UK,17485,706,76656
2023-05-08,Tesla,Model Y,Germany,116708,2588,61789
2023-05-08,Audi,A3,USA,83873,4873,76064
2023-05-09,Tesla,Model 3,Canada,88322,4820,57646
2023-05-09,Tesla,Model S,Japan,54212,3643,51580
2023-05-09,Mercedes,E-Class,Germany,41382,3430,70510
2023-05-10,Nissan,Qashqai,Spain,34978,4437,55467
2023-05-10,Ford,Explorer,Spain,18704,2951,64092
2023-05-10,Nissan,X-Trail,Spain,16124,2037,35027
2023-05-11,Nissan,X-Trail,UK,32009,3262,26901
2023-05-11,Nissan,Juke,Spain,17654,631,29806
2023-05-12,Audi,A4,Poland,69874,1432,53915
2023-05-12,Honda,Civic,Italy,41131,3241,77168
2023-05-12,Mercedes,E-Class,Poland,51612,3004,29417
2023-05-13,Toyota,Yaris,USA,32855,4199,98298
2023-05-13,Mercedes,C-Class,Italy,86172,4481,121129
2023-05-13,Toyota,RAV4,Australia,17192,4572,104395
2023-05-14,BMW,3 Series,Canada,67309,1012,45455
2023-05-14,Toyota,Corolla,Italy,36769,4994,63151
2023-05-15,Audi,A4,Italy,65980,3086,129528
2023-05-15,Toyota,Camry,UK,18340,3728,93660
2023-05-15,Mercedes,GLE,Spain,60247,1214,76345
2023-05-16,Mercedes,A-Class,Japan,72402,4311,20273
2023-05-16,Volkswagen,Polo,France,29403,3155,19017
2023-05-16,Tesla,Model 3,Spain,77919,3794,51275
2023-05-17,Audi,Q5,USA,31511,2758,92151
2023-05-17,Tesla,Model X,Germany,65846,1071,55354
2023-05-17,Mercedes,A-Class,Canada,82530,1539,16609
2023-05-18,Ford,Focus,Germany,32554,688,116377
2023-05-18,Volkswagen,Passat,Spain,18599,4517,114828
2023-05-19,Tesla,Model 3,Poland,119681,2125,39638
2023-05-19,Tesla,Model 3,Australia,83221,2327,26086
2023-05-19,Ford,Mustang,Italy,42941,4938,24885
2023-05-20,BMW,3 Series,Germany,63750,2996,26088
2023-05-20,Nissan,Juke,Canada,20286,2589,10605
2023-05-20,Volkswagen,Passat,Poland,19216,4478,61045
2023-05-21,Tesla,Model 3,UK,54906,4544,28814
2023-05-21,Audi,A4,UK,38434,4814,128792
2023-05-21,Tesla,Model X,Italy,97169,1189,27262
2023-05-22,BMW,3 Series,Japan,46766,4803,82944
2023-05-22,Volkswagen,Tiguan,Poland,33237,2053,10778
2023-05-23,Mercedes,E-Class,Germany,44866,737,70661
2023-05-23,Hyundai,i30,Poland,31968,1807,105389
2023-05-23,BMW,3 Series,France,38686,4887,142714
2023-05-24,Tesla,Model S,Italy,53769,4409,55375
2023-05-24,Tesla,Model S,France,75496,1922,45326
2023-05-24,Audi,A4,Germany,49465,558,70503
2023-05-25,Audi,Q5,Japan,79893,3906,42206
2023-05-25,Honda,Civic,France,28604,3476,12426
2023-05-25,Audi,Q5,Italy,69258,2444,32623
2023-05-26,Tesla,Model Y,Spain,90939,911,27474
2023-05-26,Volkswagen,Passat,Japan,20171,3831,53296
2023-05-27,Ford,Mustang,Italy,29087,1444,31823
2023-05-27,Ford,Mustang,Japan,39265,675,47012
2023-05-27,Honda,CR-V,Poland,29764,3867,47634
2023-05-28,Audi,A3,Australia,49329,4718,143737
2023-05-28,Audi,Q7,France,54172,3184,29887
2023-05-28,Honda,Fit,USA,25137,4471,106261
2023-05-29,Honda,Accord,Spain,17026,3083,96164
2023-05-29,Ford,Mustang,Japan,23299,2241,36979
2023-05-29,Audi,A4,UK,74156,3831,44754
2023-05-30,Hyundai,i30,Australia,23646,4286,84951
2023-05-30,Mercedes,C-Class,Spain,87052,4760,64697
2023-05-31,Honda,Fit,USA,36324,2320,28268
2023-05-31,BMW,X5,France,53847,3871,129755
2023-05-31,Honda,Accord,Japan,21125,4106,46534
2023-06-01,Ford,Focus,Germany,29875,1520,47448
2023-06-01,BMW,5 Series,Italy,50770,3983,59934
2023-06-01,Volkswagen,Golf,Spain,30869,719,79755
2023-06-02,Toyota,Camry,Poland,26043,1878,11886
2023-06-02,Volkswagen,Polo,Germany,20183,4994,8774
2023-06-02,Toyota,RAV4,Australia,17566,2403,81489
2023-06-03,Toyota,Corolla,UK,22967,2662,55637
2023-06-03,Ford,Focus,Australia,35004,1464,15739
2023-06-04,Tesla,Model S,France,55624,1728,48370
2023-06-04,BMW,3 Series,Germany,51920,3805,73503
2023-06-04,Honda,Civic,France,24587,4027,38067
2023-06-05,BMW,X5,France,67693,4195,84648
2023-06-05,Mercedes,E-Class,Poland,95283,4117,12700
2023-06-05,Tesla,Model Y,Italy,103147,3866,16084
2023-06-06,Audi,Q5,UK,61902,3829,39044
2023-06-06,Ford,Focus,Japan,32414,2305,93333
2023-06-07,Ford,Fiesta,USA,28977,3928,103760
2023-06-07,Toyota,Yaris,Australia,16862,2302,34545
2023-06-07,BMW,X3,UK,43319,4325,107764
2023-06-08,Mercedes,E-Class,Canada,98386,4238,43135
2023-06-08,Nissan,Micra,Poland,30897,3140,26291
2023-06-08,Toyota,RAV4,Germany,29752,4445,84870
2023-06-09,Mercedes,E-Class,Japan,58749,996,106682
2023-06-09,Ford,Explorer,Germany,29607,2834,68560
2023-06-09,Tesla,Model X,USA,93864,3889,37970
2023-06-10,Volkswagen,Polo,UK,29320,3191,16683
2023-06-10,BMW,X3,Canada,65000,3284,121789
2023-06-11,Mercedes,C-Class,Italy,94918,4223,92095
2023-06-11,Honda,CR-V,France,22691,4032,119527
2023-06-11,Audi,Q5,Australia,35456,3913,17085
2023-06-12,Ford,Explorer,Japan,20807,2261,105244
2023-06-12,Honda,Accord,USA,19503,1158,69260
2023-06-12,Volkswagen,Tiguan,Australia,33646,4736,93958
2023-06-13,Tesla,Model 3,Italy,84266,3541,17195
2023-06-13,BMW,X5,France,69486,4791,141197
2023-06-13,Tesla,Model X,Japan,52590,2582,17134
2023-06-14,BMW,5 Series,Poland,62039,784,48334
2023-06-14,Tesla,Model S,UK,73443,4472,69936
2023-06-15,Audi,Q7,Poland,59519,1628,112417
2023-06-15,Hyundai,Tucson,Australia,24373,3011,10720
2023-06-15,Mercedes,A-Class,Germany,46226,3476,94833
2023-06-16,Ford,Fiesta,Australia,22971,1815,30724
2023-06-16,Volkswagen,Tiguan,Italy,43774,3416,82613
2023-06-16,BMW,3 Series,Spain,80625,3409,118712
2023-06-17,Nissan,X-Trail,Japan,23255,3162,52709
2023-06-17,Toyota,Yaris,Australia,36756,4953,90049
2023-06-17,Hyundai,Elantra,Italy,29776,4988,23050
2023-06-18,Hyundai,i30,Canada,26142,1483,28007
2023-06-18,Volkswagen,Polo,Canada,22115,3140,64317
2023-06-19,Mercedes,C-Class,UK,79355,2915,123538
2023-06-19,Hyundai,i30,Poland,17822,646,27007
2023-06-19,Audi,A4,Japan,39502,868,35839
2023-06-20,Ford,Mustang,France,43141,2318,69262
2023-06-20,Toyota,Yaris,Spain,31443,1044,89984
2023-06-20,Mercedes,GLE,Italy,71002,1058,84397
2023-06-21,Ford,Mustang,Italy,37530,4522,46104
2023-06-21,Nissan,Micra,USA,17485,4248,32005
2023-06-21,Audi,A3,Italy,58065,4922,27798
2023-06-22,Hyundai,Tucson,France,17894,4346,68571
2023-06-22,Ford,Fiesta,Canada,33741,3310,38336
2023-06-23,Nissan,Juke,Spain,20228,4253,46573
2023-06-23,Nissan,Juke,Australia,23711,4299,17105
2023-06-23,Mercedes,E-Class,Italy,43868,4885,54294
2023-06-24,Toyota,Corolla,Australia,37612,1938,39120
2023-06-24,Toyota,Yaris,Canada,19424,2787,117499
2023-06-24,Volkswagen,Golf,Italy,32309,3268,40175
2023-06-25,Nissan,Micra,USA,35677,3346,61994
2023-06-25,Audi,Q7,Spain,39629,626,31990
2023-06-25,Honda,CR-V,Spain,25673,4878,28553
2023-06-26,Nissan,X-Trail,Japan,22490,2871,87158
2023-06-26,Toyota,Corolla,Italy,22520,3493,9987
2023-06-27,Hyundai,i30,Japan,33862,661,78206
2023-06-27,Volkswagen,Tiguan,Japan,48984,631,72393
2023-06-27,Audi,Q7,USA,55247,1004,18484
2023-06-28,BMW,X3,France,50920,2803,64890
2023-06-28,Audi,Q7,Germany,36900,2660,66485
2023-06-28,Audi,A4,Italy,49651,4997,18255
2023-06-29,Tesla,Model 3,Australia,45372,4527,62649
2023-06-29,Toyota,RAV4,France,38855,2490,14607
2023-06-30,Hyundai,Santa Fe,Australia,19383,3268,5715
2023-06-30,Hyundai,Tucson,Italy,27369,3584,10044
2023-06-30,Mercedes,A-Class,USA,65378,3154,28064
2023-07-01,Audi,Q5,Australia,65489,3063,24559
2023-07-01,Mercedes,C-Class,Germany,41642,1865,59683
2023-07-01,Honda,CR-V,USA,18035,2117,11722
2023-07-02,Honda,Fit,Japan,40987,4801,74551
2023-07-02,Nissan,Juke,Canada,33296,4649,90990
2023-07-02,Nissan,X-Trail,Australia,21922,843,63536
2023-07-03,Toyota,RAV4,Australia,39774,3732,7822
2023-07-03,Honda,Accord,Italy,33975,2348,18269
2023-07-04,Ford,Explorer,France,22967,3770,115503
2023-07-04,Ford,Fiesta,Poland,42230,4717,5832
2023-07-04,BMW,5 Series,Australia,38492,1394,68859
2023-07-05,Volkswagen,Golf,Canada,19076,1871,71610
2023-07-05,Volkswagen,Passat,Spain,48969,4774,33198
2023-07-05,Volkswagen,Polo,France,44345,996,40276
2023-07-06,BMW,5 Series,Canada,48348,818,87354
2023-07-06,Mercedes,E-Class,Canada,52516,1228,112305
2023-07-06,Volkswagen,Golf,Australia,32970,3006,115382
2023-07-07,Hyundai,Santa Fe,Germany,31843,1720,23540
2023-07-07,Audi,Q5,Germany,33769,2979,20112
2023-07-08,Audi,Q7,Japan,41361,3672,56809
2023-07-08,Nissan,Micra,UK,22022,4951,39826
2023-07-08,Nissan,X-Trail,Poland,25337,4491,101320
2023-07-09,Ford,Focus,Spain,33158,3420,84297
2023-07-09,Audi,A4,USA,35939,1489,143918
2023-07-09,Ford,Mustang,Canada,27151,2953,32619
2023-07-10,Honda,CR-V,USA,23780,3831,33604
2023-07-10,Nissan,Juke,Canada,39765,4775,92458
2023-07-10,Mercedes,GLE,Japan,98956,4926,10247
2023-07-11,Mercedes,C-Class,Germany,69052,562,78858
2023-07-11,Hyundai,Tucson,Italy,26466,4824,55034
2023-07-12,Nissan,X-Trail,Spain,36797,4470,58626
2023-07-12,Audi,A4,Australia,38086,1405,128409
2023-07-12,BMW,5 Series,Italy,51956,1143,123212
2023-07-13,Audi,Q7,Poland,72252,4095,55602
2023-07-13,Tesla,Model S,UK,61938,2658,57545
2023-07-13,Toyota,Camry,Italy,35952,1493,69366
2023-07-14,Mercedes,C-Class,Italy,94261,555,90196
2023-07-14,Ford,Fiesta,France,20736,3109,117979
2023-07-14,Tesla,Model Y,France,109685,1294,22945
2023-07-15,Nissan,Qashqai,Canada,22795,4107,43260
2023-07-15,BMW,5 Series,Canada,72767,4062,126382
2023-07-16,Audi,Q7,France,66389,4706,112900
2023-07-16,Ford,Explorer,UK,40045,3947,92770
2023-07-16,Hyundai,Elantra,Canada,19229,4248,72777
2023-07-17,Volkswagen,Polo,Italy,39278,2463,76980
2023-07-17,Audi,Q7,Japan,34864,1984,14234
2023-07-17,Mercedes,GLE,UK,41207,1424,62097
2023-07-18,Tesla,Model X,Poland,98591,4085,43713
2023-07-18,Honda,Accord,Canada,21295,4342,23782
2023-07-18,Audi,A3,Australia,40767,2536,46123
2023-07-19,Volkswagen,Passat,Canada,22902,2774,53554
2023-07-19,Honda,Civic,Australia,31205,532,108002
2023-07-20,Audi,Q7,Germany,62141,1024,88871
2023-07-20,Honda,Accord,Italy,20926,3601,48056
2023-07-20,Mercedes,C-Class,France,58407,2978,74546
2023-07-21,Nissan,Juke,Poland,25173,3723,13418
2023-07-21,BMW,5 Series,Spain,49383,2751,111245
2023-07-21,Volkswagen,Passat,Japan,30255,1260,79501
2023-07-22,Audi,A3,Poland,46637,2069,33877
2023-07-22,Ford,Explorer,Poland,43812,1307,14973
2023-07-23,Tesla,Model S,Germany,68091,3700,44325
2023-07-23,Toyota,Corolla,Italy,17063,3204,78839
2023-07-23,Tesla,Model S,Poland,67485,2543,17794
2023-07-24,BMW,X5,Spain,36690,4457,19156
2023-07-24,Hyundai,Santa Fe,Canada,19402,2464,67167
2023-07-24,Volkswagen,Passat,Germany,20061,4365,74830
2023-07-25,Tesla,Model 3,France,94229,2659,17822
2023-07-25,Volkswagen,Polo,Japan,18789,2063,104626
2023-07-25,Ford,Explorer,France,34043,1815,8062
2023-07-26,Volkswagen,Tiguan,Italy,38641,3176,73089
2023-07-26,Ford,Explorer,Japan,25979,4035,75114
2023-07-27,Tesla,Model X,Japan,110107,2750,16679
2023-07-27,Audi,Q7,Italy,56730,2514,80160
2023-07-27,Hyundai,i30,Canada,34309,4458,43636
2023-07-28,BMW,3 Series,Italy,63560,1167,43152
2023-07-28,Honda,Civic,Italy,20440,3248,21396
2023-07-28,Honda,CR-V,Spain,29359,2645,27614
2023-07-29,Nissan,Micra,Canada,20978,1812,15988
2023-07-29,Mercedes,E-Class,USA,89601,3939,87229
2023-07-29,Honda,Fit,Canada,28629,4356,36051
2023-07-30,Mercedes,GLE,UK,73469,3848,82372
2023-07-30,Hyundai,Elantra,Australia,24705,3722,91911
2023-07-31,Tesla,Model X,Spain,102254,4858,62815
2023-07-31,Volkswagen,Polo,Australia,26534,1217,40228
2023-07-31,Hyundai,i30,Germany,19334,4589,110134
2023-08-01,Nissan,Juke,USA,32029,514,114885
2023-08-01,BMW,3 Series,Poland,44971,2449,98719
2023-08-01,Mercedes,GLE,Italy,55646,1279,32713
2023-08-02,Hyundai,Tucson,Germany,24322,824,84922
2023-08-02,Honda,Accord,Japan,41463,2511,9888
2023-08-02,Toyota,Camry,USA,24386,3575,102345
2023-08-03,Hyundai,Tucson,Canada,25492,1623,83966
2023-08-03,Honda,Fit,Spain,37700,3557,89644
2023-08-04,Nissan,X-Trail,UK,36246,1430,8646
2023-08-04,Tesla,Model S,Poland,59853,1771,66156
2023-08-04,Toyota,RAV4,Spain,39992,4633,48315
2023-08-05,Ford,Fiesta,France,24652,1274,37229
2023-08-05,BMW,3 Series,France,55414,3827,90266
2023-08-05,Honda,Accord,UK,40559,3822,48654
2023-08-06,Volkswagen,Polo,Italy,23378,984,79915
2023-08-06,Ford,Fiesta,UK,39196,2489,20468
2023-08-06,Ford,Focus,Italy,35098,4686,21722
2023-08-07,Toyota,Corolla,Japan,38105,4194,53311
2023-08-07,Nissan,Qashqai,France,27291,3512,61636
2023-08-08,BMW,5 Series,Spain,63337,3188,14804
2023-08-08,Mercedes,E-Class,Australia,97230,2188,147583
2023-08-08,Tesla,Model X,USA,108118,3843,66239
2023-08-09,Ford,Explorer,UK,18981,3315,75632
2023-08-09,BMW,5 Series,Germany,36742,4009,13534
2023-08-09,Toyota,Camry,Germany,23554,3781,61310
2023-08-10,BMW,3 Series,France,38864,1567,126107
2023-08-10,Audi,A3,Japan,76900,4502,71760
2023-08-10,BMW,X5,Germany,89470,4631,140263
2023-08-11,Nissan,Qashqai,Italy,35439,3440,13203
2023-08-11,BMW,X3,Spain,70925,1934,129496
2023-08-12,BMW,X3,USA,75652,2455,14991
2023-08-12,Ford,Explorer,France,35187,4403,22408
2023-08-12,Hyundai,Tucson,Italy,29873,3526,68324
2023-08-13,Audi,Q5,France,53427,1603,68990
2023-08-13,Honda,Accord,Japan,41462,1226,28536
2023-08-13,BMW,5 Series,Australia,52195,2083,24099
2023-08-14,Tesla,Model X,UK,102163,931,17226
2023-08-14,Mercedes,A-Class,France,70060,4407,119478
2023-08-15,Honda,Fit,Germany,30199,890,70618
2023-08-15,Toyota,Corolla,Japan,27281,2254,81427
2023-08-15,Hyundai,i30,Spain,14522,2194,89172
2023-08-16,Tesla,Model S,Poland,85916,3085,33230
2023-08-16,Honda,Fit,Japan,26131,4209,53754
2023-08-16,Ford,Mustang,Italy,25415,3863,89943
2023-08-17,Nissan,Micra,France,39115,1732,32961
2023-08-17,Hyundai,i30,Australia,33294,2517,9223
2023-08-17,Hyundai,Tucson,France,20531,3563,40236
2023-08-18,Audi,A3,France,66624,550,115109
2023-08-18,Hyundai,Santa Fe,Poland,25093,757,16651
2023-08-19,Volkswagen,Polo,Poland,25000,4138,117784
2023-08-19,Tesla,Model X,UK,60055,3707,59716
2023-08-19,Toyota,Camry,Germany,27562,3754,111044
2023-08-20,Audi,Q5,Canada,76806,1150,74430
2023-08-20,Tesla,Model S,USA,107306,3532,18119
2023-08-20,Volkswagen,Passat,USA,42897,2374,57191
2023-08-21,Tesla,Model Y,Canada,104783,4509,41008
2023-08-21,Audi,Q5,Poland,73671,1909,53388
2023-08-21,Hyundai,Elantra,UK,19736,4431,48871
2023-08-22,BMW,X3,Poland,38213,2663,81744
2023-08-22,Tesla,Model S,Poland,56263,4546,5305
2023-08-23,Hyundai,Tucson,Spain,31958,1372,46128
2023-08-23,Mercedes,E-Class,Japan,49926,4942,140768
2023-08-23,Mercedes,E-Class,Australia,56926,854,145880
2023-08-24,Honda,Fit,Spain,33894,1446,110999
2023-08-24,Ford,Mustang,Spain,19995,4421,99285
2023-08-24,Audi,Q7,Japan,49687,2947,136164
2023-08-25,Toyota,Yaris,Germany,22549,1001,48831
2023-08-25,Honda,CR-V,Australia,19006,2647,41636
2023-08-25,Hyundai,Tucson,USA,18964,3688,39070
2023-08-26,Tesla,Model X,Spain,59876,3024,23262
2023-08-26,Nissan,Juke,Italy,39051,4309,40587
2023-08-27,Mercedes,GLE,Poland,80845,4330,52018
2023-08-27,Nissan,Micra,UK,38072,3764,102292
2023-08-27,Audi,A4,Poland,47058,2378,43779
2023-08-28,Nissan,Micra,Poland,35411,4109,105477
2023-08-28,Hyundai,Santa Fe,France,32712,1297,44889
2023-08-28,Volkswagen,Tiguan,Japan,38871,4977,89509
2023-08-29,Mercedes,A-Class,France,95566,1963,146361
2023-08-29,Mercedes,A-Class,Australia,64243,3672,92494
2023-08-29,Toyota,RAV4,Spain,38611,4524,36772
2023-08-30,BMW,X5,Canada,65089,2941,146949
2023-08-30,Toyota,Corolla,Canada,32335,1464,39902
2023-08-31,Volkswagen,Tiguan,Japan,20803,4411,81752
2023-08-31,Toyota,Camry,Germany,28195,3478,62203
2023-08-31,Ford,Focus,Italy,24142,916,84314
2023-09-01,Ford,Fiesta,Canada,20367,4987,15786
2023-09-01,Honda,CR-V,Poland,34236,3790,101849
2023-09-01,Nissan,X-Trail,Spain,38885,3025,98758
2023-09-02,BMW,3 Series,USA,37260,2926,26833
2023-09-02,Hyundai,Santa Fe,Australia,24518,4809,27254
2023-09-02,Toyota,RAV4,Australia,18345,2985,98767
2023-09-03,Audi,Q5,Germany,37035,4730,125020
2023-09-03,Ford,Explorer,Australia,32130,1821,84351
2023-09-04,Hyundai,Elantra,Japan,25718,900,101219
2023-09-04,Honda,Fit,Italy,34441,3493,46001
2023-09-04,Toyota,RAV4,UK,21639,4198,94547
2023-09-05,BMW,X5,Spain,37018,3398,97995
2023-09-05,BMW,X5,Japan,36651,2278,139385
2023-09-05,Volkswagen,Tiguan,Germany,36966,2393,79041
2023-09-06,Mercedes,E-Class,Japan,56827,2171,39136
2023-09-06,Tesla,Model S,UK,45715,1391,25191
2023-09-07,Honda,CR-V,USA,29694,1853,13894
2023-09-07,BMW,5 Series,Australia,59959,2558,75196
2023-09-07,Mercedes,E-Class,Canada,41783,4617,148054
2023-09-08,Audi,A4,Japan,76524,762,123652
2023-09-08,BMW,X5,Poland,74828,891,12936
2023-09-08,Hyundai,i30,Poland,23075,4823,44384
2023-09-09,Mercedes,GLE,Canada,91236,2035,90901
2023-09-09,Hyundai,Santa Fe,Italy,24093,3179,28937
2023-09-09,Hyundai,Santa Fe,Australia,24564,1018,67335
2023-09-10,Audi,Q5,Australia,79981,3133,114931
2023-09-10,Honda,CR-V,UK,40159,1507,81045
2023-09-11,Honda,Accord,USA,27513,2214,70152
2023-09-11,Hyundai,Elantra,Japan,18365,3687,9340
2023-09-11,Mercedes,GLE,Japan,92822,1406,124295
2023-09-12,Ford,Explorer,Spain,19958,2636,114092
2023-09-12,Tesla,Model X,Spain,53715,3550,19783
2023-09-12,Honda,Accord,Canada,41903,2335,104613
2023-09-13,BMW,3 Series,Spain,73718,2541,89707
2023-09-13,Volkswagen,Golf,France,18145,4322,24958
